DATE,ConsumedQuantity
2021-08-24,129.96668599999998
2021-08-25,129.966686
2021-08-26,129.96668599999998
2021-08-27,129.96668599999998
2021-08-28,120.0
2021-08-29,120.0
2021-08-30,129.950039
2021-08-31,129.950039
