DATE,ConsumedQuantity
2021-08-17,129.96668599999998
2021-08-18,125.45532989501953
2021-08-19,126.82328796386719
2021-08-20,125.54065704345703
2021-08-21,117.89726257324219
2021-08-22,117.9073715209961
2021-08-23,123.06827545166016
2021-08-24,131.94869995117188
