DATE,ConsumedQuantity
2021-07-27,153.96668599999998
2021-07-28,150.48397827148438
2021-07-29,151.4790802001953
2021-07-30,151.0206756591797
2021-07-31,143.71824645996094
2021-08-01,142.09500122070312
2021-08-02,142.84844970703125
2021-08-03,144.42257690429688
