DATE,ConsumedQuantity
2021-08-10,130.966686
2021-08-11,146.68887329101562
2021-08-12,147.25042724609375
2021-08-13,146.09642028808594
2021-08-14,138.52908325195312
2021-08-15,135.42483520507812
2021-08-16,136.18826293945312
2021-08-17,142.51284790039062
