DATE,ConsumedQuantity
2021-07-27,153.966686
2021-07-28,151.96236863889908
2021-07-29,153.4751723527309
2021-07-30,152.4137780247357
2021-07-31,145.6698127651527
2021-08-01,143.84378123628562
2021-08-02,144.35165719201504
2021-08-03,146.47155334704402
